position,trap,cell_label,0
htb2mCherry_006,69,1,0
htb2mCherry_006,69,13,0
htb2mCherry_006,70,1,0
htb2mCherry_006,71,1,0
htb2mCherry_006,72,3,0
htb2mCherry_006,73,1,0
htb2mCherry_006,73,2,0
htb2mCherry_006,76,1,0
htb2mCherry_006,76,2,0
htb2mCherry_006,76,3,0
htb2mCherry_006,76,7,0
htb2mCherry_006,77,1,0
htb2mCherry_006,77,2,0
htb2mCherry_006,77,8,0
htb2mCherry_006,78,1,0
htb2mCherry_006,78,2,0
htb2mCherry_006,78,4,0
htb2mCherry_006,79,1,0
htb2mCherry_006,79,2,0
htb2mCherry_006,79,3,0
htb2mCherry_006,80,6,0
htb2mCherry_006,81,4,0
htb2mCherry_006,81,12,0
htb2mCherry_006,82,3,0
htb2mCherry_006,83,1,0
htb2mCherry_006,84,1,0
htb2mCherry_006,84,2,0
htb2mCherry_006,84,8,0
htb2mCherry_006,85,1,0
htb2mCherry_006,85,2,0
htb2mCherry_006,87,7,0
htb2mCherry_006,89,1,0
htb2mCherry_006,89,2,0
htb2mCherry_006,90,1,0
htb2mCherry_006,90,7,1
htb2mCherry_006,92,1,0
htb2mCherry_006,92,2,0
htb2mCherry_006,92,3,0
htb2mCherry_006,93,1,0
htb2mCherry_006,94,3,0
htb2mCherry_006,95,1,0
htb2mCherry_006,95,2,0
htb2mCherry_006,95,7,0
htb2mCherry_006,95,10,0
htb2mCherry_006,96,1,0
htb2mCherry_006,96,5,0
htb2mCherry_006,98,1,1
htb2mCherry_006,99,1,0
htb2mCherry_006,99,2,0
htb2mCherry_006,100,1,0
htb2mCherry_006,100,2,1
htb2mCherry_006,101,1,0
htb2mCherry_006,101,2,1
htb2mCherry_006,101,3,0
htb2mCherry_007,0,1,0
htb2mCherry_007,1,1,1
htb2mCherry_007,2,1,0
htb2mCherry_007,2,2,0
htb2mCherry_007,3,1,1
htb2mCherry_007,4,1,0
htb2mCherry_007,4,2,0
htb2mCherry_007,5,1,1
htb2mCherry_007,5,2,0
htb2mCherry_007,6,2,0
htb2mCherry_007,6,4,0
htb2mCherry_007,7,1,0
htb2mCherry_007,7,2,0
htb2mCherry_007,7,3,0
htb2mCherry_007,8,1,1
htb2mCherry_007,9,1,0
htb2mCherry_007,10,1,0
htb2mCherry_007,10,2,0
htb2mCherry_007,10,5,0
htb2mCherry_007,11,2,0
htb2mCherry_007,12,1,1
htb2mCherry_007,13,1,0
htb2mCherry_007,13,2,0
htb2mCherry_007,14,1,0
htb2mCherry_007,15,1,0
htb2mCherry_007,16,1,0
htb2mCherry_007,17,1,0
htb2mCherry_007,18,1,0
htb2mCherry_007,18,2,0
htb2mCherry_007,19,1,1
htb2mCherry_007,19,3,0
htb2mCherry_007,20,1,0
htb2mCherry_007,20,2,1
htb2mCherry_007,22,1,0
htb2mCherry_007,22,2,0
htb2mCherry_007,23,1,0
htb2mCherry_007,24,1,1
htb2mCherry_007,25,1,1
htb2mCherry_007,25,2,0
htb2mCherry_007,26,1,0
htb2mCherry_007,26,4,0
htb2mCherry_007,27,1,0
htb2mCherry_007,27,2,1
htb2mCherry_007,28,1,0
htb2mCherry_007,29,1,0
htb2mCherry_007,29,2,0
htb2mCherry_007,29,4,0
htb2mCherry_007,29,5,0
htb2mCherry_007,29,6,0
htb2mCherry_007,30,1,0
htb2mCherry_007,31,1,0
htb2mCherry_007,32,2,0
htb2mCherry_007,33,2,0
htb2mCherry_007,34,1,0
htb2mCherry_007,35,1,1
htb2mCherry_007,36,1,1
htb2mCherry_007,36,2,0
htb2mCherry_007,37,1,1
htb2mCherry_007,37,3,0
htb2mCherry_007,39,1,0
htb2mCherry_007,39,2,0
htb2mCherry_007,40,1,1
htb2mCherry_007,40,2,1
htb2mCherry_007,42,1,0
htb2mCherry_007,42,2,1
htb2mCherry_007,43,2,0
htb2mCherry_007,44,1,0
htb2mCherry_007,44,2,0
htb2mCherry_007,44,9,0
htb2mCherry_007,45,2,0
htb2mCherry_007,45,8,0
htb2mCherry_007,45,10,0
htb2mCherry_007,46,2,1
htb2mCherry_007,47,1,1
htb2mCherry_007,47,2,0
htb2mCherry_007,48,1,0
htb2mCherry_007,48,2,0
htb2mCherry_007,49,1,0
htb2mCherry_007,49,2,0
htb2mCherry_007,50,1,0
htb2mCherry_007,50,2,1
htb2mCherry_007,51,4,1
htb2mCherry_007,52,2,0
htb2mCherry_007,53,1,0
htb2mCherry_007,53,2,0
htb2mCherry_007,54,2,0
htb2mCherry_007,55,1,1
htb2mCherry_007,56,1,0
htb2mCherry_007,56,2,0
htb2mCherry_007,56,3,1
htb2mCherry_007,57,1,0
htb2mCherry_007,57,2,0
htb2mCherry_007,57,3,1
htb2mCherry_007,57,5,0
htb2mCherry_007,60,1,0
htb2mCherry_007,60,2,0
htb2mCherry_007,62,2,1
htb2mCherry_007,62,3,0
htb2mCherry_007,64,1,0
htb2mCherry_007,64,2,0
htb2mCherry_007,65,3,1
htb2mCherry_007,65,4,1
htb2mCherry_007,65,5,0
htb2mCherry_007,65,11,0
htb2mCherry_007,67,3,1
htb2mCherry_007,68,1,0
htb2mCherry_007,68,2,0
htb2mCherry_007,70,1,0
htb2mCherry_007,70,2,0
htb2mCherry_007,70,4,0
htb2mCherry_007,70,11,0
htb2mCherry_007,71,2,0
htb2mCherry_007,71,4,1
htb2mCherry_007,71,17,0
htb2mCherry_007,71,18,0
htb2mCherry_007,72,1,0
htb2mCherry_007,73,1,0
htb2mCherry_007,73,2,1
htb2mCherry_007,73,3,0
htb2mCherry_007,74,4,0
htb2mCherry_007,75,3,0
htb2mCherry_007,75,4,1
htb2mCherry_007,76,2,0
htb2mCherry_007,76,3,0
htb2mCherry_007,77,1,0
htb2mCherry_007,77,3,0
htb2mCherry_007,78,1,0
htb2mCherry_007,78,3,0
htb2mCherry_007,79,7,0
htb2mCherry_007,80,2,0
htb2mCherry_007,80,3,1
htb2mCherry_007,81,2,0
htb2mCherry_007,82,2,1
htb2mCherry_007,82,5,0
htb2mCherry_007,83,3,0
htb2mCherry_007,83,8,0
htb2mCherry_007,84,2,0
htb2mCherry_007,86,1,0
htb2mCherry_007,86,2,0
htb2mCherry_007,86,3,
htb2mCherry_007,86,4,0
htb2mCherry_007,87,4,0
htb2mCherry_007,87,11,0
htb2mCherry_007,87,13,0
htb2mCherry_007,89,1,1
htb2mCherry_007,89,2,1
htb2mCherry_007,89,3,0
htb2mCherry_007,89,11,0
htb2mCherry_007,91,1,0
htb2mCherry_007,91,2,0
htb2mCherry_007,91,3,0
htb2mCherry_007,91,5,0
htb2mCherry_007,92,3,0
htb2mCherry_007,92,10,0
htb2mCherry_007,92,11,0
htb2mCherry_007,92,12,0
htb2mCherry_007,93,2,0
htb2mCherry_007,93,3,0
htb2mCherry_007,94,1,0
htb2mCherry_008,0,1,0
htb2mCherry_008,0,2,0
htb2mCherry_008,1,1,0
htb2mCherry_008,1,2,0
htb2mCherry_008,2,1,0
htb2mCherry_008,2,2,0
htb2mCherry_008,3,1,0
htb2mCherry_008,4,1,0
htb2mCherry_008,5,1,0
htb2mCherry_008,5,2,0
htb2mCherry_008,7,1,0
htb2mCherry_008,7,2,0
htb2mCherry_008,8,1,0
htb2mCherry_008,8,2,0
htb2mCherry_008,9,1,0
htb2mCherry_008,10,1,0
htb2mCherry_008,11,1,0
htb2mCherry_008,12,1,0
htb2mCherry_008,13,1,0
htb2mCherry_008,13,2,0
htb2mCherry_008,14,1,0
htb2mCherry_008,14,2,0
htb2mCherry_008,15,1,0
htb2mCherry_008,15,2,0
htb2mCherry_008,16,1,0
htb2mCherry_008,17,1,0
htb2mCherry_008,17,2,0
htb2mCherry_008,18,1,0
htb2mCherry_008,18,2,1
htb2mCherry_008,19,1,0
htb2mCherry_008,19,2,0
htb2mCherry_008,20,1,0
htb2mCherry_008,21,1,0
htb2mCherry_008,22,1,0
htb2mCherry_008,22,2,0
htb2mCherry_008,22,4,0
htb2mCherry_008,23,1,0
htb2mCherry_008,23,2,0
htb2mCherry_008,24,1,0
htb2mCherry_008,24,2,0
htb2mCherry_008,25,1,0
htb2mCherry_008,25,2,0
htb2mCherry_008,26,1,0
htb2mCherry_008,28,1,0
htb2mCherry_008,28,2,0
htb2mCherry_008,29,1,0
htb2mCherry_008,30,1,0
htb2mCherry_008,30,2,0
htb2mCherry_008,31,2,0
htb2mCherry_008,31,4,0
htb2mCherry_008,32,1,0
htb2mCherry_008,34,1,0
htb2mCherry_008,35,1,0
htb2mCherry_008,36,2,0
htb2mCherry_008,36,10,0
htb2mCherry_008,36,13,0
htb2mCherry_008,36,15,0
htb2mCherry_008,37,1,1
htb2mCherry_008,38,1,0
htb2mCherry_008,38,2,0
htb2mCherry_008,39,1,0
htb2mCherry_008,41,1,0
htb2mCherry_008,42,1,0
htb2mCherry_008,43,1,0
htb2mCherry_008,43,2,0
htb2mCherry_008,44,1,0
htb2mCherry_008,44,2,0
htb2mCherry_008,45,1,0
htb2mCherry_008,45,2,0
htb2mCherry_008,46,3,0
htb2mCherry_008,46,5,0
htb2mCherry_008,46,6,0
htb2mCherry_008,47,1,0
htb2mCherry_008,48,1,1
htb2mCherry_008,49,2,0
htb2mCherry_008,52,1,0
htb2mCherry_008,52,2,0
htb2mCherry_008,53,1,0
htb2mCherry_008,53,6,0
htb2mCherry_008,53,8,0
htb2mCherry_008,54,1,0
htb2mCherry_008,55,1,0
htb2mCherry_008,55,2,0
htb2mCherry_008,55,4,0
htb2mCherry_008,56,3,0
htb2mCherry_008,56,5,0
htb2mCherry_008,57,1,0
htb2mCherry_008,57,2,0
htb2mCherry_008,58,1,0
htb2mCherry_008,58,2,0
htb2mCherry_008,59,1,0
htb2mCherry_008,59,2,
htb2mCherry_008,60,1,0
htb2mCherry_008,60,2,0
htb2mCherry_008,61,1,0
htb2mCherry_008,63,1,0
htb2mCherry_008,65,1,0
htb2mCherry_008,66,1,0
htb2mCherry_008,67,2,0
htb2mCherry_008,68,1,0
htb2mCherry_008,68,5,0
htb2mCherry_008,69,3,1
htb2mCherry_008,69,10,0
htb2mCherry_008,70,1,0
htb2mCherry_008,70,3,0
htb2mCherry_008,71,1,0
htb2mCherry_008,72,1,0
htb2mCherry_008,72,2,0
htb2mCherry_008,72,3,0
htb2mCherry_008,74,1,0
htb2mCherry_008,74,2,0
htb2mCherry_008,74,3,0
htb2mCherry_008,76,1,0
htb2mCherry_008,76,4,0
htb2mCherry_008,77,2,0
htb2mCherry_008,79,1,0
htb2mCherry_008,79,2,0
htb2mCherry_008,79,6,0
htb2mCherry_008,80,2,0
htb2mCherry_008,81,2,0
htb2mCherry_008,82,1,0
htb2mCherry_008,82,2,0
htb2mCherry_008,83,1,0
htb2mCherry_008,83,2,0
htb2mCherry_008,84,1,1
htb2mCherry_008,84,2,0
htb2mCherry_008,86,1,0
htb2mCherry_008,86,2,0
htb2mCherry_008,86,3,0
htb2mCherry_008,87,3,0
htb2mCherry_008,88,2,0
htb2mCherry_008,88,4,0
htb2mCherry_008,89,1,0
htb2mCherry_008,89,2,0
htb2mCherry_008,89,4,0
htb2mCherry_008,90,2,0
htb2mCherry_008,90,3,0
htb2mCherry_008,91,4,0
htb2mCherry_008,93,1,0
htb2mCherry_008,94,1,0
htb2mCherry_008,94,12,0
htb2mCherry_008,98,2,0
htb2mCherry_008,98,5,0
htb2mCherry_008,99,1,0
htb2mCherry_008,99,2,0
htb2mCherry_008,99,5,0
htb2mCherry_008,100,2,0
htb2mCherry_008,100,3,0
htb2mCherry_008,100,6,0
htb2mCherry_008,101,1,0
htb2mCherry_008,101,2,0
htb2mCherry_008,101,3,0
htb2mCherry_009,0,1,0
htb2mCherry_009,1,1,1
htb2mCherry_009,2,1,0
htb2mCherry_009,2,2,0
htb2mCherry_009,3,1,0
htb2mCherry_009,4,1,0
htb2mCherry_009,5,1,0
htb2mCherry_009,5,2,0
htb2mCherry_009,6,1,0
htb2mCherry_009,7,1,0
htb2mCherry_009,8,1,0
htb2mCherry_009,9,1,0
htb2mCherry_009,10,1,0
htb2mCherry_009,11,1,0
htb2mCherry_009,11,2,0
htb2mCherry_009,12,1,0
htb2mCherry_009,13,1,0
htb2mCherry_009,14,1,1
htb2mCherry_009,14,2,0
htb2mCherry_009,15,1,0
htb2mCherry_009,17,1,0
htb2mCherry_009,17,3,0
htb2mCherry_009,18,1,0
htb2mCherry_009,18,2,0
htb2mCherry_009,20,2,0
htb2mCherry_009,21,1,1
htb2mCherry_009,22,1,0
htb2mCherry_009,22,2,0
htb2mCherry_009,23,3,0
htb2mCherry_009,23,4,0
htb2mCherry_009,23,7,0
htb2mCherry_009,23,8,0
htb2mCherry_009,23,11,0
htb2mCherry_009,24,1,0
htb2mCherry_009,24,2,0
htb2mCherry_009,25,1,0
htb2mCherry_009,25,2,0
htb2mCherry_009,26,1,0
htb2mCherry_009,27,1,0
htb2mCherry_009,27,2,0
htb2mCherry_009,28,1,0
htb2mCherry_009,29,1,0
htb2mCherry_009,29,2,0
htb2mCherry_009,30,1,0
htb2mCherry_009,30,2,0
htb2mCherry_009,31,1,0
htb2mCherry_009,31,3,0
htb2mCherry_009,32,1,0
htb2mCherry_009,32,2,0
htb2mCherry_009,33,1,0
htb2mCherry_009,33,2,0
htb2mCherry_009,34,2,0
htb2mCherry_009,35,1,0
htb2mCherry_009,35,2,0
htb2mCherry_009,36,1,1
htb2mCherry_009,37,1,0
htb2mCherry_009,38,1,0
htb2mCherry_009,38,2,0
htb2mCherry_009,39,1,0
htb2mCherry_009,39,2,0
htb2mCherry_009,39,3,0
htb2mCherry_009,40,1,0
htb2mCherry_009,41,1,0
htb2mCherry_009,41,2,
htb2mCherry_009,41,3,0
htb2mCherry_009,42,1,0
htb2mCherry_009,42,2,0
htb2mCherry_009,42,3,0
htb2mCherry_009,44,1,0
htb2mCherry_009,46,1,0
htb2mCherry_009,46,2,0
htb2mCherry_009,48,1,0
htb2mCherry_009,48,2,0
htb2mCherry_009,48,3,0
htb2mCherry_009,49,1,0
htb2mCherry_009,49,2,0
htb2mCherry_009,50,1,0
htb2mCherry_009,50,2,0
htb2mCherry_009,51,1,0
htb2mCherry_009,51,2,0
htb2mCherry_009,52,3,0
htb2mCherry_009,53,1,0
htb2mCherry_009,53,2,0
htb2mCherry_009,53,3,0
htb2mCherry_009,54,1,0
htb2mCherry_009,55,1,0
htb2mCherry_009,55,2,0
htb2mCherry_009,56,1,0
htb2mCherry_009,56,2,0
htb2mCherry_009,57,1,0
htb2mCherry_009,57,2,0
htb2mCherry_009,59,1,0
htb2mCherry_009,59,2,0
htb2mCherry_009,60,2,0
htb2mCherry_009,61,1,0
htb2mCherry_009,61,3,0
htb2mCherry_009,62,1,0
htb2mCherry_009,63,1,0
htb2mCherry_009,63,2,0
htb2mCherry_009,63,3,0
htb2mCherry_009,64,1,0
htb2mCherry_009,64,2,0
htb2mCherry_009,64,3,0
htb2mCherry_009,65,2,0
htb2mCherry_009,65,3,0
htb2mCherry_009,66,1,0
htb2mCherry_009,66,2,0
htb2mCherry_009,66,3,0
htb2mCherry_009,67,1,0
htb2mCherry_009,69,1,1
htb2mCherry_009,70,2,0
htb2mCherry_009,70,3,0
htb2mCherry_009,70,4,0
htb2mCherry_009,70,6,0
htb2mCherry_009,70,7,0
htb2mCherry_009,71,9,0
htb2mCherry_009,71,20,0
htb2mCherry_009,72,2,0
htb2mCherry_009,72,4,0
htb2mCherry_009,72,5,0
htb2mCherry_009,73,3,0
htb2mCherry_009,73,5,0
htb2mCherry_009,73,7,0
htb2mCherry_009,74,3,0
htb2mCherry_009,74,4,0
htb2mCherry_009,74,17,0
htb2mCherry_009,76,2,0
htb2mCherry_009,76,5,0
htb2mCherry_009,77,1,0
htb2mCherry_009,77,2,0
htb2mCherry_009,78,1,0
htb2mCherry_009,78,2,0
htb2mCherry_009,80,1,0
htb2mCherry_009,80,4,0
htb2mCherry_009,81,1,0
htb2mCherry_009,81,5,0
htb2mCherry_009,81,6,0
htb2mCherry_009,82,1,0
htb2mCherry_009,82,8,0
htb2mCherry_009,84,1,1
htb2mCherry_009,84,2,1
htb2mCherry_009,84,4,1
htb2mCherry_009,85,3,0
htb2mCherry_009,86,1,0
htb2mCherry_009,86,4,0
htb2mCherry_009,87,2,0
htb2mCherry_009,87,3,0
htb2mCherry_009,89,1,1
htb2mCherry_009,89,2,0
htb2mCherry_009,90,1,0
htb2mCherry_009,91,1,0
htb2mCherry_009,92,2,0
htb2mCherry_009,92,6,0
htb2mCherry_009,93,2,0
htb2mCherry_009,93,3,0
htb2mCherry_009,93,4,0
htb2mCherry_009,93,5,0
htb2mCherry_009,93,9,0
htb2mCherry_009,93,13,0
htb2mCherry_009,93,15,0
htb2mCherry_009,94,1,0
htb2mCherry_009,94,2,0
htb2mCherry_009,94,3,
htb2mCherry_009,95,1,0
htb2mCherry_009,95,2,0
htb2mCherry_009,95,3,0
htb2mCherry_009,95,5,0
htb2mCherry_009,95,7,0
htb2mCherry_009,95,21,0
htb2mCherry_009,97,5,0
htb2mCherry_009,97,7,0
htb2mCherry_009,98,1,0
htb2mCherry_009,98,3,1
htb2mCherry_009,98,4,0
htb2mCherry_009,99,1,0
htb2mCherry_009,99,2,1
htb2mCherry_009,99,3,0
htb2mCherry_009,99,5,0
htb2mCherry_009,99,6,0
htb2mCherry_009,100,1,0
htb2mCherry_009,100,3,0
htb2mCherry_009,100,4,0
htb2mCherry_009,100,5,0
htb2mCherry_009,100,6,0
htb2mCherry_009,100,7,0
htb2mCherry_009,101,1,0
htb2mCherry_009,101,2,1
htb2mCherry_009,101,3,0
htb2mCherry_010,0,1,0
htb2mCherry_010,1,1,0
htb2mCherry_010,2,1,0
htb2mCherry_010,2,2,0
htb2mCherry_010,2,3,0
htb2mCherry_010,4,1,0
htb2mCherry_010,5,1,0
htb2mCherry_010,6,1,0
htb2mCherry_010,7,1,0
htb2mCherry_010,8,1,0
htb2mCherry_010,9,2,0
htb2mCherry_010,9,3,0
htb2mCherry_010,10,1,0
htb2mCherry_010,10,2,0
htb2mCherry_010,11,1,0
htb2mCherry_010,11,2,0
htb2mCherry_010,12,1,0
htb2mCherry_010,12,3,0
htb2mCherry_010,14,1,0
htb2mCherry_010,15,1,0
htb2mCherry_010,16,1,0
htb2mCherry_010,16,2,0
htb2mCherry_010,17,2,0
htb2mCherry_010,18,1,0
htb2mCherry_010,19,1,0
htb2mCherry_010,21,1,0
htb2mCherry_010,21,2,0
htb2mCherry_010,22,1,0
htb2mCherry_010,22,3,0
htb2mCherry_010,22,4,0
htb2mCherry_010,23,1,1
htb2mCherry_010,24,1,0
htb2mCherry_010,26,2,0
htb2mCherry_010,26,3,0
htb2mCherry_010,27,2,1
htb2mCherry_010,28,1,1
htb2mCherry_010,29,1,0
htb2mCherry_010,29,6,0
htb2mCherry_010,29,10,0
htb2mCherry_010,29,12,0
htb2mCherry_010,31,1,0
htb2mCherry_010,31,2,1
htb2mCherry_010,31,3,0
htb2mCherry_010,32,3,0
htb2mCherry_010,33,1,1
htb2mCherry_010,33,2,0
htb2mCherry_010,33,3,0
htb2mCherry_010,33,5,0
htb2mCherry_010,33,8,0
htb2mCherry_010,34,1,0
htb2mCherry_010,34,3,0
htb2mCherry_010,34,9,0
htb2mCherry_010,35,1,0
htb2mCherry_010,35,15,0
htb2mCherry_010,35,16,0
htb2mCherry_010,35,17,0
htb2mCherry_010,36,2,0
htb2mCherry_010,36,3,0
htb2mCherry_010,37,2,0
htb2mCherry_010,39,1,0
htb2mCherry_010,39,3,0
htb2mCherry_010,40,1,0
htb2mCherry_010,40,2,0
htb2mCherry_010,41,1,0
htb2mCherry_010,42,12,0
htb2mCherry_010,42,14,0
htb2mCherry_010,42,15,0
htb2mCherry_010,43,2,0
htb2mCherry_010,43,4,0
htb2mCherry_010,44,1,0
htb2mCherry_010,44,2,0
htb2mCherry_010,45,1,0
htb2mCherry_010,45,7,1
htb2mCherry_010,45,10,0
htb2mCherry_010,46,1,0
htb2mCherry_010,46,2,0
htb2mCherry_010,48,1,0
htb2mCherry_010,48,2,0
htb2mCherry_010,49,3,1
htb2mCherry_010,49,4,0
htb2mCherry_010,49,5,0
htb2mCherry_010,49,12,0
htb2mCherry_010,49,16,0
htb2mCherry_010,50,1,0
htb2mCherry_010,50,2,0
htb2mCherry_010,51,2,0
htb2mCherry_010,51,3,0
htb2mCherry_010,52,1,1
htb2mCherry_010,52,2,0
htb2mCherry_010,52,12,0
htb2mCherry_010,53,2,0
htb2mCherry_010,54,1,0
htb2mCherry_010,54,2,0
htb2mCherry_010,55,1,0
htb2mCherry_010,55,3,0
htb2mCherry_010,55,4,0
htb2mCherry_010,56,1,0
htb2mCherry_010,56,3,1
htb2mCherry_010,56,4,0
htb2mCherry_010,57,1,0
htb2mCherry_010,57,2,0
htb2mCherry_010,59,1,0
htb2mCherry_010,59,2,0
htb2mCherry_010,59,3,0
htb2mCherry_010,59,4,0
htb2mCherry_010,59,5,0
htb2mCherry_010,60,2,0
htb2mCherry_010,60,3,0
htb2mCherry_010,60,4,0
htb2mCherry_010,63,1,0
htb2mCherry_010,63,2,0
htb2mCherry_010,64,2,0
htb2mCherry_010,64,4,0
htb2mCherry_010,65,1,0
htb2mCherry_010,67,1,0
htb2mCherry_010,67,2,0
htb2mCherry_010,69,1,0
htb2mCherry_010,70,3,0
htb2mCherry_010,70,4,0
htb2mCherry_010,70,5,0
htb2mCherry_010,70,6,0
htb2mCherry_010,70,10,0
htb2mCherry_010,70,27,0
htb2mCherry_010,71,1,0
htb2mCherry_010,71,5,0
htb2mCherry_010,71,11,0
htb2mCherry_010,72,1,0
htb2mCherry_010,72,2,0
htb2mCherry_010,72,4,0
htb2mCherry_010,72,6,0
htb2mCherry_010,72,8,0
htb2mCherry_010,73,4,0
htb2mCherry_010,74,1,0
htb2mCherry_010,74,2,0
htb2mCherry_010,74,4,0
htb2mCherry_010,75,1,0
htb2mCherry_010,75,2,0
htb2mCherry_010,76,1,0
htb2mCherry_010,76,2,0
htb2mCherry_010,76,3,0
htb2mCherry_010,77,1,0
htb2mCherry_010,77,2,0
htb2mCherry_010,77,3,0
htb2mCherry_010,77,4,0
htb2mCherry_010,77,11,0
htb2mCherry_010,79,2,0
htb2mCherry_010,79,6,0
htb2mCherry_010,79,8,0
htb2mCherry_010,82,1,0
htb2mCherry_010,82,2,0
htb2mCherry_010,82,3,0
htb2mCherry_010,82,5,0
htb2mCherry_010,83,1,0
htb2mCherry_010,83,9,0
htb2mCherry_010,83,15,0
htb2mCherry_010,83,16,0
htb2mCherry_010,83,21,0
htb2mCherry_010,84,7,0
htb2mCherry_010,84,8,0
htb2mCherry_010,84,9,0
htb2mCherry_010,84,19,0
htb2mCherry_010,86,1,0
htb2mCherry_010,86,2,0
htb2mCherry_010,87,1,0
htb2mCherry_010,87,2,0
htb2mCherry_010,87,3,0
htb2mCherry_010,87,4,0
htb2mCherry_010,87,6,0
htb2mCherry_010,87,8,0
htb2mCherry_010,89,1,0
htb2mCherry_010,89,2,0
htb2mCherry_010,91,2,0
htb2mCherry_010,92,3,0
htb2mCherry_010,92,8,0
htb2mCherry_010,93,5,0
htb2mCherry_010,93,6,0
htb2mCherry_010,93,7,0
htb2mCherry_010,93,11,0
htb2mCherry_010,94,4,0
htb2mCherry_010,94,7,0
htb2mCherry_010,94,8,0
htb2mCherry_010,94,23,0
htb2mCherry_010,94,29,0
htb2mCherry_010,95,4,0
htb2mCherry_010,95,10,0
htb2mCherry_010,96,1,0
htb2mCherry_010,96,5,0
htb2mCherry_010,96,6,0
htb2mCherry_010,96,7,0
htb2mCherry_010,96,8,0
htb2mCherry_010,96,9,0
htb2mCherry_010,98,1,0
htb2mCherry_010,98,2,0
htb2mCherry_010,98,3,0
htb2mCherry_010,98,4,0
htb2mCherry_010,98,9,1
htb2mCherry_010,98,14,1
htb2mCherry_010,98,15,0
htb2mCherry_010,100,1,0
htb2mCherry_010,100,2,0
htb2mCherry_010,101,3,0
htb2mCherry_011,0,1,0
htb2mCherry_011,0,2,0
htb2mCherry_011,1,1,0
htb2mCherry_011,1,2,0
htb2mCherry_011,2,1,0
htb2mCherry_011,3,1,0
htb2mCherry_011,3,2,0
htb2mCherry_011,4,1,0
htb2mCherry_011,4,2,0
htb2mCherry_011,5,1,0
htb2mCherry_011,5,2,0
htb2mCherry_011,6,1,0
htb2mCherry_011,6,2,0
htb2mCherry_011,7,1,0
htb2mCherry_011,8,1,0
htb2mCherry_011,9,1,0
htb2mCherry_011,9,2,0
htb2mCherry_011,10,1,0
htb2mCherry_011,10,3,0
htb2mCherry_011,10,5,0
htb2mCherry_011,11,1,0
htb2mCherry_011,12,1,0
htb2mCherry_011,12,2,0
htb2mCherry_011,13,1,0
htb2mCherry_011,13,2,0
htb2mCherry_011,13,3,0
htb2mCherry_011,14,1,0
htb2mCherry_011,14,2,0
htb2mCherry_011,15,1,0
htb2mCherry_011,16,1,0
htb2mCherry_011,16,2,0
htb2mCherry_011,17,1,0
htb2mCherry_011,17,2,0
htb2mCherry_011,18,1,0
htb2mCherry_011,20,1,0
htb2mCherry_011,21,1,0
htb2mCherry_011,22,1,0
htb2mCherry_011,22,3,0
htb2mCherry_011,23,1,0
htb2mCherry_011,23,2,0
htb2mCherry_011,24,1,0
htb2mCherry_011,24,2,0
htb2mCherry_011,25,1,0
htb2mCherry_011,25,2,0
htb2mCherry_011,25,5,0
htb2mCherry_011,26,1,0
htb2mCherry_011,26,2,0
htb2mCherry_011,26,3,0
htb2mCherry_011,27,1,0
htb2mCherry_011,27,2,0
htb2mCherry_011,28,1,0
htb2mCherry_011,28,2,0
htb2mCherry_011,29,1,0
htb2mCherry_011,29,2,0
htb2mCherry_011,30,1,0
htb2mCherry_011,30,2,0
htb2mCherry_011,31,1,0
htb2mCherry_011,32,2,0
htb2mCherry_011,34,1,0
htb2mCherry_011,35,1,0
htb2mCherry_011,35,2,0
htb2mCherry_011,35,3,0
htb2mCherry_011,35,7,0
htb2mCherry_011,36,1,0
htb2mCherry_011,37,2,0
htb2mCherry_011,37,3,0
htb2mCherry_011,38,1,0
htb2mCherry_011,38,2,0
htb2mCherry_011,38,3,0
htb2mCherry_011,38,4,0
htb2mCherry_011,40,1,0
htb2mCherry_011,40,2,0
htb2mCherry_011,41,1,0
htb2mCherry_011,41,2,0
htb2mCherry_011,41,3,0
htb2mCherry_011,43,1,0
htb2mCherry_011,45,1,0
htb2mCherry_011,45,2,0
htb2mCherry_011,47,1,0
htb2mCherry_011,49,4,0
htb2mCherry_011,51,1,0
htb2mCherry_011,52,2,1
htb2mCherry_011,52,3,0
htb2mCherry_011,52,4,0
htb2mCherry_011,53,1,0
htb2mCherry_011,53,2,0
htb2mCherry_011,54,1,0
htb2mCherry_011,54,3,0
htb2mCherry_011,55,1,0
htb2mCherry_011,56,3,0
htb2mCherry_011,57,1,0
htb2mCherry_011,57,2,0
htb2mCherry_011,57,4,0
htb2mCherry_011,57,5,0
htb2mCherry_011,57,7,0
htb2mCherry_011,58,1,0
htb2mCherry_011,59,1,0
htb2mCherry_011,59,2,0
htb2mCherry_011,60,1,0
htb2mCherry_011,60,2,0
htb2mCherry_011,61,1,0
htb2mCherry_011,61,2,0
htb2mCherry_011,61,3,0
htb2mCherry_011,62,1,0
htb2mCherry_011,63,1,1
htb2mCherry_011,63,3,0
htb2mCherry_011,65,1,0
htb2mCherry_011,66,1,0
htb2mCherry_011,66,4,0
htb2mCherry_011,67,2,0
htb2mCherry_011,67,3,0
htb2mCherry_011,67,5,0
htb2mCherry_011,68,1,0
htb2mCherry_011,68,2,0
htb2mCherry_011,70,1,0
htb2mCherry_011,70,2,0
htb2mCherry_011,72,1,0
htb2mCherry_011,72,2,0
htb2mCherry_011,72,3,0
htb2mCherry_011,72,4,0
