position,trap,cell_label,score
by4742swain_007,15,1,0.0
by4742swain_007,17,1,0.0
by4742swain_007,18,1,0.0
by4742swain_007,19,1,1.0
by4742swain_007,20,1,0.0
by4742swain_007,23,1,1.0
by4742swain_007,27,1,1.0
by4742swain_007,29,1,0.0
by4742swain_007,31,1,1.0
by4742swain_007,34,1,1.0
by4742swain_007,36,6,0.0
by4742swain_007,37,1,0.0
by4742swain_007,39,1,1.0
by4742swain_007,42,6,0.0
by4742swain_007,45,1,1.0
by4742swain_007,46,1,0.0
by4742swain_007,47,1,1.0
by4742swain_007,48,2,0.0
by4742swain_007,49,1,0.0
by4742swain_007,50,1,1.0
by4742swain_007,51,1,1.0
by4742swain_007,52,2,1.0
by4742swain_007,53,1,1.0
by4742swain_007,54,1,0.0
by4742swain_007,55,1,0.0
by4742swain_007,57,2,0.0
by4742swain_007,58,1,1.0
by4742swain_007,59,2,1.0
by4742swain_007,61,1,0.0
by4742swain_007,62,1,0.0
by4742swain_007,65,1,1.0
by4742swain_007,67,3,1.0
by4742swain_007,68,1,1.0
by4742swain_007,69,2,1.0
by4742swain_007,70,1,1.0
by4742swain_007,72,3,0.0
by4742swain_007,73,2,0.0
by4742swain_007,74,1,1.0
by4742swain_007,77,1,1.0
by4742swain_007,78,2,0.0
by4742swain_007,79,1,0.0
by4742swain_007,80,5,0.0
by4742swain_007,80,7,0.0
by4742swain_007,81,2,0.0
by4742swain_007,82,1,1.0
by4742swain_007,83,1,1.0
by4742swain_007,84,1,1.0
by4742swain_007,85,2,0.0
by4742swain_007,86,9,0.0
by4742swain_007,87,1,0.0
by4742swain_007,88,1,1.0
by4742swain_007,89,1,0.0
by4742swain_007,90,10,0.0
by4742swain_007,91,1,0.0
by4742swain_007,91,3,1.0
by4742swain_007,94,2,1.0
by4742swain_007,95,2,1.0
by4742swain_007,95,3,0.0
by4742swain_007,96,2,1.0
by4742swain_007,97,1,1.0
by4742swain_007,98,2,0.0
by4742swain_007,98,3,0.0
by4742swain_007,99,2,0.0
by4742swain_007,100,1,0.0
by4742swain_008,9,2,0.0
by4742swain_008,13,1,0.0
by4742swain_008,14,4,0.0
by4742swain_008,17,1,0.0
by4742swain_008,21,2,0.0
by4742swain_008,21,36,0.0
by4742swain_008,23,2,0.0
by4742swain_008,24,3,0.0
by4742swain_008,32,4,0.0
by4742swain_008,34,1,0.0
by4742swain_008,34,136,0.0
by4742swain_008,35,2,0.0
by4742swain_008,35,3,0.0
by4742swain_008,35,5,0.0
by4742swain_008,38,77,0.0
